Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Region,City,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Month,Profit Margin
ORD-10850,2023-01-30,2023-02-03,Same Day,Ishaan Reddy,Consumer,North,Chandigarh,Furniture,Storage,24644.11,8,0.2,3428.3,2023-01,0.139
ORD-11839,2023-07-07,2023-07-13,Express,Aadhya Joshi,Home Office,North,Jaipur,Office Supplies,Binders,8520.11,3,0.3,2888.95,2023-07,0.339
ORD-19324,2024-08-07,2024-08-13,Second Class,Anika Kulkarni,Home Office,East,Kolkata,Office Supplies,Binders,1781.37,5,0.2,211.49,2024-08,0.119
ORD-10431,2023-07-04,2023-07-11,Standard,Aadhya Kulkarni,Consumer,South,Kochi,Electronics,Machines,61866.52,3,0.3,19648.7,2023-07,0.318
ORD-12620,2024-11-30,2024-12-06,Express,Priya Sharma,Consumer,South,Bengaluru,Electronics,Phones,247157.38,8,0.0,30508.33,2024-11,0.123
ORD-11658,2024-02-07,2024-02-11,Standard,Aadhya Chatterjee,Consumer,East,Guwahati,Office Supplies,Art,7988.92,5,0.2,235.8,2024-02,0.03
ORD-14420,2024-03-25,2024-03-30,Express,Myra Iyer,Home Office,West,Surat,Furniture,Storage,107316.56,8,0.3,-422.77,2024-03,-0.004
ORD-13805,2023-09-27,2023-10-02,Same Day,Pari Reddy,Corporate,South,Kochi,Electronics,Phones,79425.24,2,0.0,26826.51,2023-09,0.338
ORD-14769,2023-04-29,2023-05-03,Standard,Rohan Chatterjee,Corporate,North,Delhi,Electronics,Phones,35366.21,8,0.15,10329.73,2023-04,0.292
ORD-16845,2023-08-10,2023-08-12,Express,Aditya Bose,Home Office,East,Bhubaneswar,Electronics,Accessories,61879.24,3,0.0,3778.81,2023-08,0.061
ORD-11628,2024-06-07,2024-06-13,Same Day,Pari Nair,Corporate,South,Bengaluru,Furniture,Chairs,42739.01,2,0.2,4815.76,2024-06,0.113
ORD-18925,2024-03-01,2024-03-06,Standard,Isha Verma,Home Office,East,Guwahati,Furniture,Tables,23841.35,5,0.4,-1872.2,2024-03,-0.079
ORD-15024,2023-08-08,2023-08-10,Express,Reyansh Joshi,Home Office,West,Surat,Furniture,Storage,34220.1,3,0.3,556.42,2023-08,0.016
ORD-17358,2024-09-30,2024-10-04,Express,Sanjay Verma,Home Office,South,Bengaluru,Electronics,Machines,68860.37,8,0.4,23595.83,2024-09,0.343
ORD-17968,2023-04-30,2023-05-02,Same Day,Neha Chatterjee,Consumer,North,Lucknow,Office Supplies,Paper,985.55,1,0.1,309.14,2023-04,0.314
ORD-13128,2023-09-04,2023-09-10,Second Class,Kiara Bose,Home Office,North,Lucknow,Office Supplies,Labels,1573.2,1,0.2,354.61,2023-09,0.225
ORD-13501,2024-11-19,2024-11-26,Second Class,Meera Desai,Home Office,North,Delhi,Office Supplies,Envelopes,16517.99,6,0.0,4772.43,2024-11,0.289
ORD-16778,2023-08-11,2023-08-16,Express,Anika Joshi,Consumer,East,Patna,Furniture,Chairs,124452.72,5,0.1,6198.19,2023-08,0.05
ORD-18249,2023-06-21,2023-06-22,Standard,Vihaan Kulkarni,Home Office,East,Kolkata,Electronics,Copiers,27141.44,1,0.1,1376.22,2023-06,0.051
ORD-17299,2024-04-01,2024-04-04,Same Day,Myra Iyer,Home Office,South,Kochi,Office Supplies,Paper,4730.5,7,0.0,1523.11,2024-04,0.322
ORD-11645,2024-12-13,2024-12-20,Same Day,Priya Iyer,Corporate,North,Chandigarh,Electronics,Machines,207989.24,7,0.3,14381.87,2024-12,0.069
ORD-14549,2024-12-13,2024-12-20,Second Class,Myra Singh,Home Office,West,Surat,Electronics,Phones,188945.17,7,0.2,43467.75,2024-12,0.23
ORD-14799,2024-08-03,2024-08-08,Express,Pari Pillai,Home Office,East,Kolkata,Office Supplies,Art,4046.78,4,0.3,151.22,2024-08,0.037
ORD-14384,2023-11-09,2023-11-15,Standard,Reyansh Chatterjee,Corporate,South,Bengaluru,Furniture,Storage,23758.58,5,0.4,175.1,2023-11,0.007
ORD-12129,2024-05-09,2024-05-14,Same Day,Arjun Desai,Corporate,East,Kolkata,Office Supplies,Binders,11094.93,4,0.0,2039.89,2024-05,0.184
ORD-18052,2023-10-22,2023-10-29,Same Day,Rohan Menon,Home Office,East,Patna,Electronics,Phones,21649.09,2,0.0,4728.91,2023-10,0.218
ORD-14321,2023-08-19,2023-08-20,Express,Saanvi Sharma,Corporate,West,Mumbai,Office Supplies,Labels,1530.6,1,0.2,172.15,2023-08,0.112
ORD-19336,2024-07-31,2024-08-07,Express,Aadhya Patel,Corporate,East,Kolkata,Furniture,Bookcases,186261.34,8,0.15,39651.41,2024-07,0.213
ORD-10705,2024-06-05,2024-06-11,Same Day,Sanjay Verma,Home Office,South,Chennai,Office Supplies,Art,5796.77,8,0.2,962.41,2024-06,0.166
ORD-19005,2024-02-01,2024-02-07,Express,Ananya Patel,Corporate,West,Pune,Office Supplies,Art,1994.01,2,0.0,202.51,2024-02,0.102
ORD-16694,2023-06-03,2023-06-04,Standard,Meera Iyer,Consumer,South,Hyderabad,Electronics,Phones,28673.94,2,0.1,4919.79,2023-06,0.172
ORD-18832,2023-07-20,2023-07-24,Second Class,Aditya Verma,Consumer,South,Hyderabad,Electronics,Phones,10809.29,2,0.0,978.2,2023-07,0.09
ORD-11029,2023-10-08,2023-10-09,Second Class,Sai Kulkarni,Consumer,West,Ahmedabad,Electronics,Accessories,12319.24,2,0.1,3159.68,2023-10,0.256
ORD-15368,2023-08-09,2023-08-11,Second Class,Meera Verma,Consumer,East,Patna,Office Supplies,Art,11585.4,4,0.3,864.79,2023-08,0.075
ORD-13656,2024-09-11,2024-09-18,Express,Reyansh Sharma,Home Office,North,Delhi,Office Supplies,Paper,1572.57,1,0.2,285.3,2024-09,0.181
ORD-11081,2024-07-07,2024-07-10,Same Day,Ananya Rao,Consumer,East,Patna,Office Supplies,Art,5708.14,2,0.0,1282.94,2024-07,0.225
ORD-12468,2023-07-22,2023-07-26,Same Day,Riya Reddy,Home Office,South,Hyderabad,Electronics,Accessories,144986.54,6,0.1,19222.1,2023-07,0.133
ORD-15474,2023-12-06,2023-12-07,Second Class,Myra Verma,Consumer,East,Kolkata,Furniture,Chairs,9624.79,3,0.3,-1697.34,2023-12,-0.176
ORD-15635,2023-02-07,2023-02-08,Same Day,Karthik Rao,Consumer,East,Bhubaneswar,Electronics,Machines,18508.97,1,0.0,3437.2,2023-02,0.186
ORD-13362,2023-03-21,2023-03-25,Express,Priya Chatterjee,Consumer,West,Pune,Furniture,Storage,105193.69,5,0.0,24073.45,2023-03,0.229
ORD-13817,2024-11-04,2024-11-08,Express,Vihaan Rao,Corporate,West,Surat,Office Supplies,Envelopes,1428.75,5,0.4,292.32,2024-11,0.205
ORD-14297,2023-06-07,2023-06-11,Express,Pari Patel,Corporate,East,Kolkata,Electronics,Machines,55590.66,7,0.0,8068.2,2023-06,0.145
ORD-18237,2023-08-22,2023-08-29,Same Day,Aditya Joshi,Consumer,East,Bhubaneswar,Office Supplies,Art,1204.97,7,0.0,211.42,2023-08,0.175
ORD-15621,2023-04-29,2023-05-04,Second Class,Anika Iyer,Home Office,West,Surat,Office Supplies,Art,11801.86,6,0.2,3594.49,2023-04,0.305
ORD-18841,2023-04-25,2023-04-28,Second Class,Anika Desai,Home Office,South,Chennai,Furniture,Bookcases,13152.33,1,0.1,1582.0,2023-04,0.12
ORD-13682,2023-09-06,2023-09-13,Express,Myra Iyer,Home Office,East,Bhubaneswar,Office Supplies,Envelopes,8401.99,3,0.0,232.01,2023-09,0.028
ORD-10388,2023-01-09,2023-01-11,Second Class,Aarav Joshi,Home Office,North,Lucknow,Office Supplies,Paper,5316.82,2,0.0,923.07,2023-01,0.174
ORD-18937,2023-01-30,2023-02-03,Express,Reyansh Iyer,Home Office,West,Surat,Furniture,Bookcases,31574.18,5,0.0,7542.19,2023-01,0.239
ORD-17783,2024-06-01,2024-06-08,Standard,Vivaan Bose,Home Office,South,Bengaluru,Furniture,Tables,13034.65,2,0.15,4268.67,2024-06,0.327
ORD-17620,2024-02-09,2024-02-15,Same Day,Riya Chatterjee,Consumer,South,Kochi,Electronics,Copiers,68160.99,2,0.2,19144.3,2024-02,0.281
ORD-14086,2024-12-20,2024-12-27,Second Class,Saanvi Singh,Corporate,North,Lucknow,Electronics,Machines,73594.77,5,0.2,3791.77,2024-12,0.052
ORD-19763,2024-06-16,2024-06-19,Standard,Ananya Chatterjee,Corporate,North,Chandigarh,Furniture,Tables,68512.98,5,0.0,21661.3,2024-06,0.316
ORD-14061,2023-12-16,2023-12-23,Same Day,Kiara Singh,Consumer,South,Bengaluru,Office Supplies,Envelopes,1348.65,1,0.0,339.55,2023-12,0.252
ORD-14172,2024-08-25,2024-08-26,Second Class,Priya Kulkarni,Corporate,West,Surat,Furniture,Storage,71500.85,5,0.2,9742.97,2024-08,0.136
ORD-16975,2024-08-23,2024-08-30,Express,Meera Bose,Consumer,North,Delhi,Office Supplies,Art,18021.3,8,0.0,5739.6,2024-08,0.318
ORD-12897,2024-01-21,2024-01-27,Same Day,Karthik Menon,Consumer,South,Bengaluru,Office Supplies,Paper,14365.43,7,0.4,4044.39,2024-01,0.282
ORD-19278,2023-09-30,2023-10-03,Standard,Aditya Chatterjee,Home Office,East,Kolkata,Furniture,Chairs,7624.97,1,0.3,-833.31,2023-09,-0.109
ORD-16656,2024-08-07,2024-08-12,Same Day,Pari Iyer,Corporate,West,Surat,Furniture,Tables,54949.99,5,0.15,13721.54,2024-08,0.25
ORD-17274,2023-07-12,2023-07-14,Standard,Aadhya Reddy,Home Office,East,Guwahati,Furniture,Tables,142844.37,6,0.1,18899.05,2023-07,0.132
ORD-12401,2024-02-01,2024-02-05,Same Day,Aadhya Chatterjee,Consumer,East,Bhubaneswar,Office Supplies,Labels,11665.56,5,0.0,910.53,2024-02,0.078
ORD-17466,2023-02-06,2023-02-10,Same Day,Pari Chatterjee,Corporate,South,Chennai,Office Supplies,Envelopes,17599.96,7,0.1,4012.78,2023-02,0.228
ORD-19369,2024-03-12,2024-03-13,Express,Meera Verma,Consumer,South,Chennai,Electronics,Accessories,115958.08,7,0.4,23921.57,2024-03,0.206
ORD-13528,2024-09-06,2024-09-11,Standard,Aadhya Kulkarni,Consumer,West,Ahmedabad,Office Supplies,Labels,13192.04,8,0.2,1823.37,2024-09,0.138
ORD-12009,2024-09-22,2024-09-27,Express,Vihaan Desai,Home Office,South,Hyderabad,Electronics,Machines,28371.07,2,0.3,10376.47,2024-09,0.366
ORD-16752,2023-09-13,2023-09-17,Same Day,Meera Kulkarni,Corporate,West,Ahmedabad,Electronics,Accessories,62363.23,8,0.4,7819.26,2023-09,0.125
ORD-17888,2024-05-09,2024-05-11,Standard,Ananya Iyer,Home Office,North,Chandigarh,Electronics,Phones,31486.42,2,0.0,8476.84,2024-05,0.269
ORD-19556,2024-01-24,2024-01-26,Express,Kiara Reddy,Consumer,East,Guwahati,Electronics,Phones,151174.81,4,0.0,8050.39,2024-01,0.053
ORD-13196,2024-03-26,2024-03-31,Same Day,Vihaan Nair,Home Office,North,Delhi,Furniture,Bookcases,99774.36,7,0.4,22407.4,2024-03,0.225
ORD-15017,2024-11-14,2024-11-18,Standard,Rohan Desai,Home Office,West,Ahmedabad,Office Supplies,Paper,9020.33,5,0.0,1406.26,2024-11,0.156
ORD-17098,2024-02-11,2024-02-17,Second Class,Reyansh Gupta,Consumer,East,Kolkata,Office Supplies,Envelopes,4615.86,5,0.0,-202.65,2024-02,-0.044
ORD-13900,2024-09-17,2024-09-22,Same Day,Anika Menon,Home Office,North,Delhi,Electronics,Phones,95877.18,4,0.3,30567.13,2024-09,0.319
ORD-12095,2023-07-14,2023-07-17,Same Day,Riya Desai,Consumer,East,Kolkata,Office Supplies,Envelopes,3320.99,6,0.0,616.91,2023-07,0.186
ORD-15350,2023-02-06,2023-02-09,Second Class,Isha Pillai,Corporate,South,Kochi,Electronics,Phones,29580.61,7,0.15,5892.75,2023-02,0.199
ORD-10927,2024-06-03,2024-06-06,Express,Neha Patel,Corporate,North,Chandigarh,Electronics,Phones,4531.19,5,0.4,1055.94,2024-06,0.233
ORD-19479,2024-01-29,2024-01-30,Standard,Rohan Joshi,Home Office,West,Mumbai,Office Supplies,Binders,11131.91,5,0.15,2894.91,2024-01,0.26
ORD-18617,2024-11-30,2024-12-06,Standard,Aarav Gupta,Corporate,East,Bhubaneswar,Office Supplies,Envelopes,3607.55,4,0.0,412.92,2024-11,0.114
ORD-15664,2023-12-08,2023-12-09,Same Day,Aadhya Sharma,Consumer,North,Chandigarh,Electronics,Machines,20392.41,4,0.2,3585.91,2023-12,0.176
ORD-11655,2023-01-18,2023-01-21,Express,Vihaan Menon,Home Office,West,Mumbai,Electronics,Copiers,137622.66,7,0.15,35781.47,2023-01,0.26
ORD-17041,2023-11-14,2023-11-18,Express,Sai Joshi,Home Office,East,Kolkata,Office Supplies,Binders,1458.33,3,0.0,403.23,2023-11,0.277
ORD-17999,2023-01-16,2023-01-19,Express,Sanjay Patel,Consumer,East,Patna,Office Supplies,Binders,13803.49,6,0.15,48.33,2023-01,0.004
ORD-11911,2023-09-06,2023-09-12,Express,Meera Patel,Consumer,North,Lucknow,Electronics,Machines,166604.47,8,0.4,16134.1,2023-09,0.097
ORD-12918,2024-03-13,2024-03-14,Express,Riya Bose,Consumer,South,Kochi,Electronics,Copiers,15658.28,8,0.15,1733.73,2024-03,0.111
ORD-12428,2023-11-26,2023-11-28,Express,Saanvi Singh,Consumer,West,Ahmedabad,Office Supplies,Labels,5025.77,7,0.0,1003.42,2023-11,0.2
ORD-11102,2024-03-01,2024-03-08,Standard,Ishaan Gupta,Corporate,West,Ahmedabad,Furniture,Bookcases,73361.94,7,0.3,-6592.07,2024-03,-0.09
ORD-11008,2024-08-16,2024-08-23,Same Day,Diya Bose,Consumer,West,Surat,Furniture,Chairs,6817.79,2,0.0,2362.54,2024-08,0.347
ORD-14932,2023-01-10,2023-01-16,Same Day,Sanjay Gupta,Consumer,North,Jaipur,Office Supplies,Art,10072.47,5,0.0,1917.16,2023-01,0.19
ORD-19387,2023-02-28,2023-03-07,Standard,Aarav Patel,Consumer,West,Mumbai,Electronics,Phones,141715.6,6,0.2,34608.25,2023-02,0.244
ORD-14801,2023-04-17,2023-04-18,Second Class,Aditya Joshi,Home Office,East,Kolkata,Electronics,Machines,228904.28,6,0.0,65384.82,2023-04,0.286
ORD-18600,2024-11-15,2024-11-16,Second Class,Riya Nair,Home Office,North,Jaipur,Electronics,Copiers,14563.42,4,0.0,2809.26,2024-11,0.193
ORD-11145,2024-10-08,2024-10-10,Same Day,Karthik Bose,Consumer,West,Pune,Office Supplies,Labels,5669.92,6,0.15,1514.82,2024-10,0.267
ORD-12176,2024-10-20,2024-10-23,Same Day,Diya Bose,Home Office,East,Kolkata,Furniture,Chairs,46031.34,6,0.15,6196.84,2024-10,0.135
ORD-19149,2024-09-27,2024-09-30,Express,Vivaan Pillai,Home Office,North,Lucknow,Office Supplies,Binders,3643.76,8,0.0,993.84,2024-09,0.273
ORD-17619,2024-06-05,2024-06-11,Standard,Vivaan Kulkarni,Consumer,West,Ahmedabad,Electronics,Copiers,49734.92,7,0.0,12676.69,2024-06,0.255
ORD-10118,2024-03-24,2024-03-25,Express,Karthik Rao,Consumer,South,Kochi,Furniture,Tables,17599.81,7,0.2,5755.42,2024-03,0.327
ORD-12783,2023-09-30,2023-10-04,Express,Sai Verma,Consumer,North,Chandigarh,Furniture,Tables,72907.51,8,0.0,7193.7,2023-09,0.099
ORD-10079,2024-04-12,2024-04-19,Same Day,Saanvi Joshi,Home Office,East,Guwahati,Electronics,Machines,33396.32,5,0.1,2108.0,2024-04,0.063
ORD-19117,2023-02-25,2023-03-02,Same Day,Riya Sharma,Consumer,West,Ahmedabad,Furniture,Tables,150259.34,8,0.15,20310.47,2023-02,0.135
ORD-19165,2024-04-05,2024-04-10,Standard,Meera Menon,Home Office,West,Surat,Electronics,Machines,62061.31,2,0.3,15860.4,2024-04,0.256
ORD-11688,2024-08-04,2024-08-06,Second Class,Krishna Verma,Home Office,West,Mumbai,Furniture,Bookcases,34604.91,4,0.2,7965.44,2024-08,0.23
ORD-16957,2024-03-02,2024-03-09,Same Day,Arjun Desai,Corporate,North,Lucknow,Office Supplies,Labels,2853.44,5,0.1,340.51,2024-03,0.119
ORD-19505,2023-01-25,2023-01-27,Express,Isha Kulkarni,Corporate,North,Lucknow,Office Supplies,Art,1418.47,1,0.4,127.9,2023-01,0.09
ORD-16759,2024-03-05,2024-03-09,Second Class,Vivaan Nair,Home Office,East,Kolkata,Office Supplies,Envelopes,3436.59,5,0.0,962.71,2024-03,0.28
ORD-15272,2024-12-29,2025-01-01,Standard,Aditya Bose,Corporate,North,Lucknow,Electronics,Copiers,189094.56,7,0.2,19258.14,2024-12,0.102
ORD-12752,2023-01-27,2023-01-28,Express,Reyansh Patel,Consumer,East,Kolkata,Furniture,Storage,52161.95,3,0.2,6507.76,2023-01,0.125
ORD-11266,2023-11-19,2023-11-26,Standard,Arjun Reddy,Corporate,North,Lucknow,Electronics,Copiers,154027.01,8,0.0,23242.22,2023-11,0.151
ORD-18791,2024-07-23,2024-07-25,Second Class,Aditya Desai,Home Office,North,Delhi,Electronics,Machines,67736.5,7,0.2,15485.5,2024-07,0.229
ORD-13187,2024-02-14,2024-02-18,Express,Ananya Nair,Corporate,East,Kolkata,Furniture,Chairs,11253.93,2,0.4,-1771.53,2024-02,-0.157
ORD-13529,2023-12-09,2023-12-14,Same Day,Myra Iyer,Consumer,East,Guwahati,Electronics,Copiers,276118.41,7,0.3,-15211.65,2023-12,-0.055
ORD-16782,2023-08-09,2023-08-10,Second Class,Pari Joshi,Home Office,East,Guwahati,Electronics,Machines,157794.02,5,0.3,23630.09,2023-08,0.15
ORD-14385,2024-03-25,2024-03-29,Same Day,Reyansh Verma,Corporate,East,Bhubaneswar,Furniture,Chairs,27376.38,2,0.0,6243.05,2024-03,0.228
ORD-14142,2024-02-03,2024-02-05,Express,Priya Rao,Home Office,West,Surat,Office Supplies,Art,2794.56,3,0.0,460.63,2024-02,0.165
ORD-11453,2023-03-01,2023-03-08,Express,Krishna Chatterjee,Home Office,North,Delhi,Furniture,Tables,166319.61,8,0.2,19853.31,2023-03,0.119
ORD-15206,2023-09-10,2023-09-12,Second Class,Rohan Joshi,Home Office,South,Kochi,Electronics,Accessories,309476.45,8,0.2,56597.66,2023-09,0.183
ORD-16068,2023-07-11,2023-07-18,Express,Karthik Reddy,Home Office,West,Surat,Furniture,Chairs,76728.16,6,0.4,12489.67,2023-07,0.163
ORD-17111,2024-12-24,2024-12-26,Express,Diya Joshi,Corporate,West,Surat,Electronics,Phones,100184.82,3,0.3,29761.96,2024-12,0.297
ORD-12775,2023-01-03,2023-01-09,Express,Kiara Iyer,Consumer,West,Pune,Office Supplies,Envelopes,10524.88,4,0.4,1469.43,2023-01,0.14
ORD-14672,2023-04-08,2023-04-12,Same Day,Aarav Pillai,Consumer,South,Chennai,Electronics,Machines,88979.65,4,0.4,20510.68,2023-04,0.231
ORD-14486,2023-04-20,2023-04-27,Standard,Sanjay Iyer,Corporate,East,Bhubaneswar,Electronics,Machines,99461.56,6,0.2,9552.59,2023-04,0.096
ORD-10576,2023-06-02,2023-06-03,Same Day,Riya Reddy,Corporate,South,Bengaluru,Office Supplies,Envelopes,7327.17,6,0.0,1722.76,2023-06,0.235
ORD-14601,2024-04-23,2024-04-24,Standard,Krishna Desai,Consumer,North,Lucknow,Office Supplies,Labels,398.81,2,0.0,120.59,2024-04,0.302
ORD-18241,2023-10-13,2023-10-18,Second Class,Krishna Iyer,Corporate,South,Hyderabad,Furniture,Bookcases,124265.88,5,0.0,41039.72,2023-10,0.33
ORD-15293,2024-05-12,2024-05-18,Second Class,Myra Bose,Corporate,South,Hyderabad,Electronics,Phones,276978.95,7,0.0,74138.83,2024-05,0.268
ORD-10283,2024-10-12,2024-10-13,Second Class,Diya Joshi,Corporate,East,Bhubaneswar,Office Supplies,Art,699.54,1,0.1,-32.0,2024-10,-0.046
ORD-11899,2023-08-25,2023-09-01,Same Day,Saanvi Verma,Home Office,West,Ahmedabad,Electronics,Machines,79796.41,2,0.0,15506.21,2023-08,0.194
ORD-15052,2024-10-27,2024-10-29,Standard,Sai Bose,Consumer,West,Mumbai,Furniture,Storage,124432.61,8,0.0,7989.14,2024-10,0.064
ORD-17936,2023-06-10,2023-06-15,Standard,Riya Menon,Home Office,East,Guwahati,Electronics,Accessories,102114.57,6,0.0,3169.7,2023-06,0.031
ORD-14504,2024-07-10,2024-07-11,Second Class,Arjun Kulkarni,Consumer,South,Chennai,Electronics,Accessories,67641.0,5,0.0,4641.21,2024-07,0.069
ORD-11245,2024-12-06,2024-12-09,Express,Ananya Iyer,Corporate,East,Bhubaneswar,Electronics,Phones,26700.77,1,0.3,4415.62,2024-12,0.165
ORD-12768,2023-02-27,2023-03-02,Standard,Ananya Rao,Home Office,South,Hyderabad,Furniture,Storage,50770.88,5,0.2,12853.81,2023-02,0.253
ORD-16825,2023-03-31,2023-04-06,Standard,Krishna Rao,Consumer,South,Bengaluru,Electronics,Machines,229069.82,6,0.3,39554.39,2023-03,0.173
ORD-16564,2024-01-15,2024-01-17,Same Day,Priya Chatterjee,Home Office,East,Bhubaneswar,Electronics,Machines,181443.19,8,0.2,18784.45,2024-01,0.104
ORD-13140,2023-03-21,2023-03-28,Standard,Vivaan Kulkarni,Consumer,North,Lucknow,Furniture,Tables,158377.06,8,0.3,24595.8,2023-03,0.155
ORD-16419,2024-05-23,2024-05-29,Express,Vihaan Singh,Home Office,East,Patna,Furniture,Storage,41505.45,6,0.0,11759.69,2024-05,0.283
ORD-11420,2024-07-11,2024-07-12,Standard,Myra Reddy,Home Office,North,Jaipur,Furniture,Storage,14063.01,2,0.2,2293.73,2024-07,0.163
ORD-14247,2024-04-12,2024-04-16,Same Day,Kiara Verma,Corporate,East,Kolkata,Furniture,Chairs,22414.17,1,0.0,1600.11,2024-04,0.071
ORD-13026,2024-03-22,2024-03-26,Same Day,Meera Sharma,Corporate,West,Surat,Furniture,Tables,68734.49,8,0.0,9562.63,2024-03,0.139
ORD-15764,2024-02-22,2024-02-25,Same Day,Aarav Nair,Consumer,East,Guwahati,Furniture,Storage,91121.54,4,0.4,-14687.41,2024-02,-0.161
ORD-10842,2023-01-30,2023-02-01,Standard,Arjun Reddy,Corporate,West,Surat,Electronics,Phones,9139.27,1,0.0,2089.15,2023-01,0.229
ORD-15280,2024-07-26,2024-07-29,Second Class,Myra Singh,Home Office,North,Delhi,Electronics,Phones,20812.76,1,0.1,7050.58,2024-07,0.339
ORD-18954,2024-01-18,2024-01-24,Express,Diya Gupta,Corporate,East,Patna,Electronics,Phones,30786.09,2,0.15,5460.72,2024-01,0.177
ORD-12982,2023-08-01,2023-08-04,Standard,Riya Verma,Consumer,North,Chandigarh,Furniture,Bookcases,49791.9,4,0.1,10609.62,2023-08,0.213
ORD-10091,2024-01-02,2024-01-09,Standard,Aarav Iyer,Consumer,East,Bhubaneswar,Furniture,Chairs,94497.69,4,0.2,17908.15,2024-01,0.19
ORD-15897,2023-11-08,2023-11-15,Express,Pari Pillai,Consumer,West,Pune,Office Supplies,Labels,1045.27,1,0.3,246.56,2023-11,0.236
ORD-11323,2023-04-25,2023-04-30,Second Class,Krishna Chatterjee,Corporate,North,Delhi,Electronics,Phones,93276.54,3,0.0,8425.67,2023-04,0.09
ORD-18315,2024-10-05,2024-10-08,Standard,Rohan Verma,Home Office,East,Kolkata,Electronics,Phones,33511.93,4,0.0,7073.94,2024-10,0.211
ORD-15551,2024-09-13,2024-09-16,Second Class,Karthik Nair,Home Office,West,Ahmedabad,Furniture,Tables,118718.55,7,0.1,22291.58,2024-09,0.188
ORD-13377,2023-10-14,2023-10-16,Second Class,Rohan Patel,Consumer,West,Pune,Office Supplies,Binders,8991.72,5,0.0,3000.73,2023-10,0.334
ORD-12926,2023-01-02,2023-01-06,Second Class,Aditya Menon,Consumer,East,Kolkata,Furniture,Chairs,39896.45,8,0.0,9137.09,2023-01,0.229
ORD-14587,2023-04-17,2023-04-23,Standard,Sai Sharma,Corporate,North,Jaipur,Office Supplies,Paper,5852.54,7,0.0,1853.42,2023-04,0.317
ORD-10416,2024-04-27,2024-04-28,Second Class,Meera Gupta,Corporate,East,Kolkata,Office Supplies,Binders,15370.22,6,0.1,3118.67,2024-04,0.203
ORD-15044,2024-06-12,2024-06-15,Express,Vihaan Desai,Home Office,West,Ahmedabad,Electronics,Phones,25947.62,2,0.0,4291.95,2024-06,0.165
ORD-18891,2024-03-27,2024-04-03,Same Day,Riya Patel,Consumer,East,Kolkata,Office Supplies,Paper,8451.63,3,0.2,1687.67,2024-03,0.2
ORD-13986,2023-07-09,2023-07-13,Second Class,Vivaan Desai,Home Office,West,Pune,Furniture,Chairs,37978.51,5,0.0,11915.31,2023-07,0.314
ORD-12959,2024-05-27,2024-06-02,Standard,Riya Bose,Consumer,West,Surat,Furniture,Bookcases,92005.15,6,0.0,9365.87,2024-05,0.102
ORD-12543,2023-10-29,2023-11-02,Same Day,Meera Desai,Home Office,North,Delhi,Furniture,Bookcases,54235.3,4,0.3,-1014.21,2023-10,-0.019
ORD-19633,2024-10-21,2024-10-23,Same Day,Myra Pillai,Consumer,West,Mumbai,Furniture,Storage,26656.17,8,0.0,8796.21,2024-10,0.33
ORD-14971,2024-02-10,2024-02-11,Standard,Riya Verma,Corporate,West,Ahmedabad,Electronics,Copiers,117922.56,3,0.3,29435.17,2024-02,0.25
ORD-11021,2023-12-03,2023-12-08,Express,Neha Singh,Corporate,East,Patna,Electronics,Copiers,45387.7,8,0.15,4845.96,2023-12,0.107
ORD-18530,2023-01-21,2023-01-23,Second Class,Myra Gupta,Consumer,West,Pune,Electronics,Accessories,12350.78,1,0.0,2721.54,2023-01,0.22
ORD-13099,2023-07-11,2023-07-13,Express,Aditya Nair,Corporate,North,Chandigarh,Furniture,Bookcases,78014.56,5,0.2,8735.99,2023-07,0.112
ORD-17007,2023-09-15,2023-09-20,Standard,Rohan Sharma,Corporate,East,Patna,Furniture,Storage,29383.59,3,0.3,326.25,2023-09,0.011
ORD-15714,2023-05-15,2023-05-21,Express,Reyansh Reddy,Home Office,West,Pune,Electronics,Machines,31320.97,5,0.2,8794.65,2023-05,0.281
ORD-19577,2023-08-12,2023-08-17,Same Day,Karthik Pillai,Home Office,North,Lucknow,Office Supplies,Labels,1566.85,1,0.2,219.23,2023-08,0.14
ORD-15860,2023-03-10,2023-03-11,Standard,Anika Joshi,Consumer,East,Kolkata,Office Supplies,Binders,2489.78,1,0.3,416.17,2023-03,0.167
